nid,label
109100,24
109110,16
109114,16
109137,3
109138,16
109141,8
109178,2
109200,13
109201,28
109202,13
109203,16
109205,23
109208,28
109209,26
109211,28
109212,34
109213,24
109214,20
109217,26
109218,20
109219,9
109220,28
109221,23
109222,34
109224,33
109225,14
109226,28
109227,2
109228,16
109229,24
109230,5
109231,24
109232,28
109233,16
109234,16
109235,28
109236,26
109237,24
109238,31
109239,26
109240,24
109241,28
109242,5
109244,26
109245,23
109246,16
109247,28
109248,26
109249,28
109250,28
109251,24
109252,28
109253,9
109254,16
109255,9
109256,28
109257,24
109258,24
109259,34
109260,24
109261,31
109262,14
109263,28
109264,24
109265,9
109266,28
109267,8
109268,19
109269,28
109270,28
109271,10
109272,32
109273,27
109274,9
109275,14
109276,2
109277,8
109278,25
109279,8
109280,28
109281,28
109282,34
109283,28
109284,28
109285,16
109286,28
109287,5
109288,28
109289,28
109290,8
109291,2
109292,28
109293,2
109294,16
109295,28
109296,27
109297,8
109298,28
109299,23
109300,28
109301,28
109302,28
109303,28
109304,28
109305,28
109306,26
109307,28
109308,28
109309,28
109310,4
109311,19
109312,8
109313,8
109314,33
109315,16
109316,28
109317,28
109318,10
109319,2
109320,8
109321,32
109322,31
109323,16
109324,2
109325,31
109326,16
109327,28
109328,2
109329,20
109330,2
109331,26
109333,10
109334,33
109335,10
109337,8
109338,28
109339,2
109340,28
109341,5
109342,28
109343,2
109344,28
109345,33
109346,24
109347,8
109348,24
109349,26
109350,2
109351,24
109352,24
109353,19
109354,28
109355,2
109356,16
109357,24
109358,32
109359,28
109360,10
109361,28
109362,4
109363,28
109364,16
109365,23
109366,28
109367,8
109368,27
109369,16
109370,26
109371,28
109372,28
109373,24
109374,16
109375,16
109376,24
109377,16
109378,2
109379,24
109380,8
109381,16
109382,24
109383,28
109384,26
109385,27
109386,26
109387,28
109388,28
109389,32
109390,13
109391,8
109392,22
109393,24
109394,34
109395,24
109396,28
109397,27
109398,28
109828,24
109856,27
109861,28
109926,23
109933,23
109947,24
109955,24
109985,16
109987,16
109990,16
109994,4
109995,24
109996,16
109997,28
109998,24
109999,28
110000,2
110001,8
110002,10
110003,16
110004,24
110005,2
110006,10
110007,24
110008,28
110009,4
110010,16
110011,20
110012,26
110013,28
110014,24
110015,9
110016,24
110017,24
110018,2
110019,32
110020,31
110022,24
110023,2
110024,10
110025,8
110026,26
110027,24
110028,28
110029,16
110030,28
110031,16
110032,31
110035,24
110036,28
110037,16
110038,28
110039,24
110040,16
110041,28
110042,24
110043,24
110044,28
110045,31
110047,27
110048,23
110049,24
110050,24
110051,10
110053,16
110054,16
110055,8
110056,28
110057,16
110058,4
110059,16
110060,10
110061,19
110062,16
110063,24
110064,5
110065,16
110066,23
110067,10
110068,16
110069,24
110070,24
110071,2
110072,24
110073,13
110074,24
110075,10
110076,24
110077,24
110078,24
110079,27
110080,16
110081,8
110082,24
110083,27
110084,16
110085,16
110086,34
110087,24
110088,2
110089,16
110090,16
110091,24
110092,24
110093,10
110094,9
110095,16
110096,16
110097,24
110102,27
110126,24
110129,16
110132,24
110137,8
110154,16
110159,16
110163,24
110167,16
110180,16
110185,24
110189,16
110192,24
110194,24
110197,24
110199,16
110201,24
110227,2
110255,24
110282,25
110287,26
110295,34
110304,26
110312,28
110324,28
110336,13
110346,33
110348,28
110352,2
110364,28
110365,8
110366,16
110369,8
110370,28
110371,28
110372,28
110373,28
110374,24
110376,10
110377,28
110378,27
110379,26
110381,24
110382,28
110383,9
110384,28
110385,28
110388,16
110389,9
110392,8
110393,28
110394,5
110395,16
110396,24
110397,2
110398,28
110399,16
110400,24
110401,31
110402,8
110403,28
110405,9
110406,24
110407,16
110408,4
110409,19
110410,10
110411,34
110412,27
110413,18
110414,5
110415,16
110416,24
110418,28
110419,4
110420,28
110421,16
110423,24
110424,8
110425,27
110426,28
110427,31
110428,28
110429,33
110430,16
110431,28
110432,26
110433,23
110434,2
110435,9
110436,28
110437,28
110438,8
110439,16
110440,33
110441,16
110442,28
110443,9
110444,24
110445,4
110446,2
110447,8
110448,10
110449,31
110450,28
110451,16
110452,19
110453,4
110454,9
110455,28
110456,9
110457,24
110458,28
110459,33
110460,8
110461,23
110462,24
110463,4
110464,31
110465,24
110467,28
110468,32
110469,9
110470,28
110471,24
110472,16
110473,16
110474,19
110475,10
110476,24
110477,28
110478,24
110479,16
110480,24
110481,10
110482,16
110483,24
110484,2
110485,28
110486,34
110487,28
110488,28
110489,31
110490,28
110491,27
110492,28
110493,9
110494,24
110495,28
110496,4
110497,5
110498,4
110499,28
110500,28
110501,24
110502,16
110503,4
110504,8
110505,10
110506,10
110507,28
110508,19
110509,24
110510,28
110511,16
110512,5
110513,16
110514,22
110515,16
110516,16
110517,32
110518,28
110519,24
110520,19
110521,26
110522,16
110523,27
110524,16
110525,24
110526,24
110527,5
110528,24
110529,28
110530,4
110531,16
110532,16
110533,20
110534,16
110535,24
110536,13
110537,24
110538,24
110539,8
110540,28
110541,16
110542,6
110543,5
110544,16
110545,24
110546,24
110547,16
110548,6
110549,16
110550,24
110551,24
110552,4
110553,16
110554,16
110555,16
110556,16
110557,16
110558,4
110559,4
110560,24
110561,16
110562,28
110563,16
110564,32
110565,16
110566,16
110567,16
110568,19
110569,4
110570,31
110571,16
110572,26
110573,28
110574,10
110575,16
110576,10
110577,28
110578,16
110579,31
110580,24
110581,24
110582,28
110583,24
110584,19
110585,8
110586,16
110587,16
110588,13
110589,24
110590,16
110591,16
110592,31
110593,26
110594,16
110596,16
110597,28
110598,10
110599,28
110600,26
110601,16
110903,28
110978,32
110991,26
111067,31
111079,4
111149,10
111159,16
111179,24
111190,24
111196,16
111202,24
111208,16
111216,16
111219,16
111220,24
111221,16
111223,16
111224,3
111226,25
111227,16
111228,24
111230,28
111231,23
111232,28
111233,28
111234,20
111235,24
111236,28
111237,28
111238,28
111239,8
111240,4
111241,28
111242,24
111243,28
111244,20
111247,10
111248,10
111249,10
111250,26
111251,28
111252,5
111253,28
111254,27
111255,13
111256,19
111257,28
111258,2
111259,34
111260,2
111261,34
111262,28
111263,8
111264,34
111265,24
111266,24
111267,28
111268,5
111269,10
111270,5
111271,28
111272,8
111273,10
111274,19
111275,24
111276,28
111277,28
111278,19
111279,24
111280,13
111281,9
111282,28
111283,10
111284,8
111285,27
111286,10
111287,28
111288,28
111289,28
111290,26
111291,28
111292,24
111293,24
111294,19
111295,23
111297,34
111298,28
111299,24
111300,24
111301,27
111302,24
111303,4
111304,26
111305,28
111306,26
111307,24
111308,26
111309,28
111310,28
111311,10
111312,26
111313,28
111314,24
111315,2
111316,28
111317,28
111318,10
111319,10
111320,28
111321,3
111322,16
111323,28
111324,18
111325,28
111327,13
111328,10
111329,32
111364,5
111377,33
111390,8
111396,2
111411,3
111416,10
111419,22
111421,16
111426,8
111434,31
111440,28
111448,8
111506,28
111509,16
111515,10
111522,5
111557,4
111558,16
111563,24
111593,28
111595,26
111599,27
111605,8
111606,8
111607,28
111608,8
111609,2
111610,31
111611,31
111612,24
111613,24
111614,16
111615,28
111616,28
111617,10
111618,16
111619,8
111620,16
111621,16
111622,28
111624,5
111625,16
111627,28
111628,16
111629,24
111630,19
111631,16
111632,27
111633,28
111634,16
111635,6
111636,28
111637,28
111638,24
111641,16
111642,2
111643,31
111644,16
111645,6
111646,24
111647,16
111648,16
111649,16
111650,16
111651,24
111652,16
111653,16
111654,16
111655,24
111656,16
111657,16
111658,20
111659,24
111660,16
111661,16
111662,31
111664,16
111665,2
111667,33
111668,16
111669,24
111670,24
111671,16
111672,16
111673,34
111674,27
111675,16
111676,16
111677,28
111678,27
111679,16
111680,26
111681,16
111682,24
111683,16
111684,24
111685,27
111686,5
111687,31
111688,26
111689,16
111690,24
111691,24
111692,16
111693,16
111694,16
111695,24
111696,24
111697,24
111698,24
111699,5
111700,24
111701,4
111702,16
111703,8
111704,16
111705,16
111706,24
111707,16
111708,24
111709,20
111710,24
111711,31
111712,34
111713,27
111714,16
111715,28
111716,8
111717,24
111718,28
111719,16
111720,16
111721,16
111722,8
111723,10
111724,16
111725,24
111726,16
111727,4
111728,24
111729,28
111730,16
111731,28
111732,9
111733,24
111734,24
111735,16
111736,16
111737,24
111738,16
111739,16
111740,10
111741,16
111742,24
111743,27
111744,24
111745,24
111746,16
111747,16
111748,24
111749,28
111750,24
111751,24
111752,16
111753,24
111754,24
111755,16
111756,28
111757,16
111758,16
111759,5
111760,31
111761,4
111762,16
111763,16
111764,10
111765,22
111766,23
111767,5
111768,24
111769,16
111770,24
111771,26
111772,16
111773,24
111774,24
111775,16
111776,24
111777,16
111778,34
111779,16
111780,16
111781,26
111782,4
111783,16
111784,16
111785,24
111786,24
111787,16
111788,16
111789,24
111790,10
111791,24
111792,19
111793,4
111794,16
111795,24
111796,16
111797,16
111798,28
111799,4
111800,16
111801,24
111802,16
111803,26
111804,26
111805,16
111806,24
111807,4
111808,2
111809,6
111810,24
111811,16
111812,16
111813,24
111814,26
111815,24
111816,28
111817,33
111818,2
111819,26
111820,24
111821,4
111822,24
111823,16
111824,16
111825,26
111826,28
111827,24
111828,24
111829,24
111830,24
111831,16
111832,2
111833,16
111834,16
111835,24
111836,13
111837,24
111838,28
111839,28
111840,16
111841,24
111842,27
111843,9
112149,23
112226,24
112231,24
112329,0
112335,10
112338,28
112358,28
112390,28
112395,24
112396,5
112424,19
112443,28
112444,28
112445,16
112455,26
112457,24
112458,28
112459,28
112460,28
112462,10
112463,9
112464,28
112465,28
112466,28
112467,20
112468,4
112469,28
112470,31
112471,16
112472,28
112473,2
112474,2
112475,2
112476,14
112477,24
112478,10
112479,24
112480,28
112481,28
112482,16
112483,8
112484,10
112485,16
112486,4
112487,28
112488,2
112489,28
112490,28
112491,28
112492,2
112493,10
112494,28
112495,28
112496,28
112497,28
112498,28
112499,24
112500,24
112501,16
112502,19
112503,31
112504,33
112505,5
112506,8
112507,8
112508,25
112509,28
112510,5
112511,8
112512,8
112513,10
112514,8
112515,2
112516,9
112517,10
112518,28
112519,24
112520,4
112521,32
112522,28
112523,28
112524,28
112525,10
112526,28
112527,28
112528,28
112529,24
112530,32
112531,24
112532,31
112533,8
112534,24
112535,28
112536,4
112537,2
112538,16
112539,10
112540,31
112541,10
112542,13
112543,28
112544,16
112545,5
112546,24
112547,28
112548,16
112549,24
112550,32
112551,16
112552,28
112553,28
112554,23
112555,24
112556,3
112557,26
112558,26
112559,5
112562,28
112591,8
112611,24
112613,16
112616,24
112619,28
112644,28
112654,24
112659,5
112661,28
112664,4
112687,16
112688,24
112694,16
112695,20
112711,28
112721,24
112725,16
112744,28
112749,16
112768,24
112770,16
112788,24
112820,24
112823,8
112825,16
112826,16
112827,26
112829,24
112831,16
112832,28
112833,4
112834,16
112835,27
112836,28
112838,4
112839,24
112840,25
112841,8
112842,28
112843,16
112844,8
112845,24
112847,24
112848,19
112849,27
112850,16
112852,16
112853,24
112854,16
112855,4
112856,27
112857,16
112859,16
112860,4
112861,24
112862,24
112863,24
112864,28
112865,16
112866,24
112869,24
112870,28
112871,28
112872,8
112873,24
112874,28
112875,4
112876,16
112877,10
112878,24
112879,28
112880,10
112881,19
112882,24
112883,24
112884,10
112885,28
112886,28
112887,24
112888,26
112889,16
112890,16
112891,24
112892,24
112893,28
112894,31
112895,24
112896,16
112897,24
112898,5
112900,24
112901,24
112902,16
112903,16
112904,28
112905,24
112906,24
112907,27
112908,16
112909,5
112910,5
112911,5
112912,19
112913,28
112914,16
112915,16
112916,16
112917,16
112918,26
112919,16
112920,16
112921,28
112922,20
112923,5
112924,4
112926,9
112927,16
112928,24
112929,16
112930,24
112931,16
112932,2
112933,23
112934,10
112935,5
112936,27
112937,9
112938,16
112939,33
112940,24
112941,24
112942,16
112943,26
112944,5
112945,16
112946,24
112947,24
112948,23
112949,24
112950,24
112951,16
112952,24
112953,24
112954,24
112955,16
112956,24
112957,31
112958,10
112959,22
112960,24
112961,27
112962,24
112963,24
112964,24
112965,16
112966,10
112967,24
112968,16
112969,28
112970,16
112971,4
112972,28
112973,26
112974,4
112975,16
112976,20
112977,2
112978,28
112979,5
112980,4
112981,8
112982,24
112983,33
112984,28
112985,24
112986,14
112987,33
112988,27
112989,16
112990,16
112991,13
112992,28
112993,24
112994,28
112995,19
112996,10
112997,28
112998,8
112999,16
113000,2
113001,16
113002,32
113003,28
113004,24
113005,28
113006,28
113007,24
113008,16
113009,8
113010,16
113011,31
113012,6
113013,24
113014,16
113015,4
113016,24
113017,16
113018,24
113019,22
113020,24
113021,31
113022,28
113023,4
113024,28
113025,24
113026,32
113027,28
113028,5
113029,24
113030,16
113031,8
113032,9
113033,16
113034,9
113035,8
113036,16
113037,24
113038,20
113039,24
113040,28
113041,33
113042,19
113043,8
113044,23
113045,16
113046,16
113047,16
113048,16
113049,28
113050,24
113051,28
113052,4
113053,26
113054,31
113055,13
113283,26
113383,31
113427,31
113480,24
113504,10
113519,28
113535,31
113541,28
113554,16
113568,28
113579,10
113589,10
113621,5
113625,24
113630,9
113636,16
113653,19
113659,24
113665,10
113667,16
113668,5
113670,28
113671,16
113672,5
113673,16
113674,19
113676,28
113677,28
113678,16
113679,26
113680,16
113681,16
113682,16
113683,16
113684,24
113685,28
113686,16
113687,16
113688,26
113689,24
113690,16
113691,19
113692,28
113693,16
113694,5
113695,24
113696,24
113697,5
113698,16
113699,27
113700,4
113701,28
113702,20
113703,10
113704,8
113705,16
113706,28
113707,16
113708,2
113709,24
113710,4
113711,24
113712,24
113713,10
113714,2
113716,16
113717,16
113718,16
113719,16
113720,24
113721,16
113722,27
113723,16
113724,26
113725,16
113726,26
113727,24
113728,26
113729,24
113730,7
113731,24
113732,16
113733,20
113734,16
113735,16
113736,28
113737,24
113738,28
113739,34
113740,16
113741,23
113742,28
113743,28
113744,8
113745,24
113746,16
113747,16
113748,8
113749,16
113750,2
113751,16
113752,16
113753,24
113754,28
113755,16
113756,24
113757,24
113759,24
113760,28
113761,16
113762,8
113770,24
113772,19
113776,16
113788,28
113790,24
113794,28
113815,16
113816,24
113825,22
113829,24
113877,16
113894,16
113898,24
113904,28
113923,24
113934,16
113940,16
113949,27
113963,24
113964,24
113969,16
113993,22
114008,2
114017,26
114024,10
114025,2
114026,16
114027,26
114028,10
114029,9
114030,28
114032,24
114033,16
114034,3
114035,28
114036,26
114037,9
114038,2
114039,8
114040,28
114042,16
114043,10
114046,28
114047,8
114048,9
114049,26
114050,31
114052,10
114053,9
114055,28
114057,23
114058,26
114060,28
114061,10
114062,34
114063,24
114064,4
114065,20
114067,16
114068,9
114069,28
114070,28
114071,24
114072,24
114073,28
114074,10
114075,16
114076,28
114077,28
114078,24
114079,24
114080,8
114081,26
114082,31
114083,24
114084,31
114085,24
114086,16
114087,26
114088,2
114089,24
114090,9
114091,27
114092,16
114093,5
114094,26
114095,32
114096,31
114097,16
114098,16
114099,28
114100,32
114101,28
114102,24
114103,28
114104,28
114105,24
114106,28
114107,28
114108,28
114109,10
114110,2
114111,24
114112,28
114113,16
114114,16
114115,31
114116,27
114117,8
114118,16
114119,5
114120,33
114121,16
114122,10
114123,16
114124,28
114125,16
114126,28
114127,24
114128,26
114129,22
114131,20
114132,31
114133,32
114134,8
114135,5
114136,31
114137,14
114138,2
114139,16
114140,10
114141,5
114142,16
114143,5
114144,16
114145,28
114146,28
114147,24
114148,2
114149,28
114150,26
114151,5
114152,28
114153,25
114154,28
114156,16
114157,2
114158,24
114159,19
114160,20
114161,31
114162,24
114163,16
114164,5
114166,8
114167,24
114168,28
114169,2
114170,26
114171,28
114172,24
114173,24
114174,24
114175,16
114176,16
114177,16
114178,24
114179,16
114180,3
114181,4
114182,23
114183,27
114184,16
114185,2
114186,16
114187,16
114188,28
114189,16
114190,4
114191,4
114192,16
114193,16
114194,26
114195,24
114196,24
114197,16
114198,27
114199,24
114200,16
114201,24
114202,24
114203,24
114204,16
114205,28
114206,16
114207,24
114208,3
114209,16
114210,10
114211,16
114212,2
114213,24
114214,24
114215,24
114216,2
114217,26
114218,24
114219,16
114220,4
114221,28
114222,28
114223,26
114224,24
114225,24
114656,28
114755,16
114756,24
114785,16
114805,28
114813,26
114819,24
114821,16
114825,28
114827,16
114828,10
114829,24
114830,24
114831,26
114832,5
114833,23
114835,28
114836,16
114837,4
114838,27
114839,8
114840,5
114841,28
114842,4
114843,24
114844,24
114845,24
114846,26
114847,24
114848,16
114849,24
114850,24
114851,24
114852,20
114854,24
114855,24
114856,24
114857,16
114858,16
114859,10
114860,16
114861,24
114862,28
114863,28
114864,16
114865,19
114866,31
114867,19
114868,16
114869,24
114870,31
114871,28
114872,28
114873,24
114874,10
114875,24
114876,16
114877,24
114878,16
114879,16
114880,5
114881,16
114882,24
114883,16
114884,24
114885,16
114886,10
114887,24
114888,14
114889,25
114890,33
114891,24
114892,16
114893,24
114894,19
114895,16
114896,24
114897,16
114898,24
114899,16
114900,28
114901,24
114902,27
114903,24
114904,16
114905,16
114907,16
114908,16
114909,16
114910,24
114911,5
114912,24
114913,16
114914,24
114915,5
114916,32
119084,28
114917,16
114918,27
114930,8
114932,16
114943,24
114953,2
114963,28
114986,24
114990,10
114997,28
115013,10
115026,23
115028,9
115034,16
115040,23
115049,2
115072,9
115076,16
115077,2
115107,4
115119,23
115134,18
115160,28
115165,10
115174,24
115181,8
115182,2
115183,5
115184,28
115185,34
115186,24
115187,4
115188,6
115189,5
115190,4
115191,26
115192,24
115193,24
115194,24
115195,19
115196,32
115197,24
115198,33
115200,31
115202,2
115203,16
115205,24
115206,2
115207,16
115208,24
115209,5
115211,5
115212,24
115213,10
115214,20
115215,16
115216,27
115217,24
115218,4
115219,24
115220,16
115221,5
115222,16
115223,28
115224,16
115225,16
115226,24
115227,3
115228,27
115229,26
115230,24
115231,16
115232,24
115233,4
115234,8
115235,32
115236,16
115237,24
115238,16
115239,24
115240,19
115241,16
115242,16
115243,27
115244,6
115245,4
115246,16
115247,16
115248,24
115249,24
115250,8
115251,24
115252,16
115253,16
115254,24
115255,16
115256,24
115257,24
115258,24
115259,5
115260,20
115261,22
115262,16
